sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
80,ASHANTI,EJISU JUABEN MUNICIPAL,EJISU SENIOR HIGH/TECH SCHOOL,EJISU,MIXED,DAY/BOARDING,ejisushst@ges.gov.gh,C,No,6.6667,-1.4667,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
217,CENTRAL,ABURA/ASEBU/ KWAMAN,ASUANSI TECH. INST.,ASUANSI,MIXED,DAY/BOARDING,asuansitechinst@ges.gov.gh,C,No,5.2978835,-1.262884,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
51,ASHANTI,ASOKORE MAMPONG MUNICIPAL,SAKAFIA ISLAMIC SENIOR HIGH SCHOOL,SAWABA,MIXED,DAY/BOARDING,sakafiaislamicshs@ges.gov.gh,C,No,6.7,-1.6167,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
65,ASHANTI,BEKWAI MUNICIPAL,"WESLEY HIGH SCHOOL, BEKWAI",BEKWAI,MIXED,DAY/BOARDING,wesleyhighbekwaishs@ges.gov.gh,C,No,6.461872,-1.5685451,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
57,ASHANTI,ATWIMA MPONUA,ADOBEWORA COMM. SENIOR HIGH SCHOOL,ADOBEWORA,MIXED,DAY,adobeworacommshs@ges.gov.gh,C,No,6.6833,-1.55,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
716,WESTERN NORTH,SEFWI WIAWSO,ASAWINSO SENIOR HIGH SCHOOL,ASAWINSO,MIXED,DAY/BOARDING,asawinsoshs@ges.gov.gh,C,No,6.7833,-2.5833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
718,WESTERN NORTH,SEFWI WIAWSO,SEFWI-WIAWSO SENIOR HIGH/TECH SCHOOL,SEFWI-WIAWSO,MIXED,DAY/BOARDING,sefwiwiawsoshst@ges.gov.gh,C,No,6.2,-2.5,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
39,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,KONONGO ODUMASE SENIOR HIGH SCHOOL,ODUMASE,MIXED,DAY/BOARDING,konongoodumaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
60,ASHANTI,ATWIMA NWABIAGYA,NKAWIE SENIOR HIGH/TECH SCHOOL,NKAWIE,MIXED,DAY/BOARDING,nkawieshst@ges.gov.gh,C,No,6.7667,-1.8833,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
64,ASHANTI,BEKWAI MUNICIPAL,"S.D.A. SENIOR HIGH SCHOOL, BEKWAI",BEKWAI,MIXED,DAY/BOARDING,sdabekwaishs@ges.gov.gh,C,No,7.3449525,-2.3439664,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
37,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,"WESLEY SENIOR HIGH SCHOOL, KONONGO",KONONGO,MIXED,DAY/BOARDING,wesleykonongoshs@ges.gov.gh,C,No,6.6167,-1.2167,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
38,ASHANTI,ASANTE AKIM CENTRAL MUNICIPAL,"ST. MARY'S GIRL'S SENIOR HIGH, KONONGO",KONONGO,FEMALE,DAY/BOARDING,st.marygirlkonongoshs@ges.gov.gh,C,No,6.6167,-1.2167,25603.74615384616,0.0884615384615384,0.2211538461538459,0.6117797893866053,0.3774042234469497,STABLE
62,ASHANTI,BEKWAI MUNICIPAL,OPPONG MEM. SENIOR HIGH SCHOOL,KOKOFU,MIXED,DAY/BOARDING,oppongmemshs@ges.gov.gh,C,No,6.7325756,-1.6275725,28893.0,0.1,0.25,0.552027321610231,0.3708109286440924,STABLE
430,GREATER ACCRA,NINGO PRAMPRAM DISTRICT,NINGO SENIOR HIGH SCHOOL,OLD NINGO,MIXED,DAY/BOARDING,ningoshs@ges.gov.gh,C,No,5.9,0.3833,35794.0,0.1,0.25,0.4266640023252434,0.3206656009300973,STABLE
429,GREATER ACCRA,NINGO PRAMPRAM DISTRICT,PRAMPRAM SENIOR HIGH SCHOOL,PRAMPRAM,MIXED,DAY/BOARDING,prampramshs@ges.gov.gh,C,No,5.8771706,0.3662603,35794.0,0.1,0.25,0.4266640023252434,0.3206656009300973,STABLE
702,WESTERN,TARKWA-NSUAEM MUNICIPAL,BENSO SENIOR HIGH/TECH SCHOOL,BENSO,MIXED,DAY/BOARDING,bensoshst@ges.gov.gh,C,No,5.3167,-1.95,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
700,WESTERN,TARKWA-NSUAEM MUNICIPAL,TARKWA SENIOR HIGH SCHOOL,TARKWA,MIXED,DAY/BOARDING,tarkwashs@ges.gov.gh,C,No,5.3,-2.0,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
701,WESTERN,TARKWA-NSUAEM MUNICIPAL,FIASEMAN SENIOR HIGH SCHOOL,BANKYIM TARKWA*,MIXED,DAY/BOARDING,fiasemanshs@ges.gov.gh,C,No,5.35,-2.3,39792.0,0.1,0.25,0.3540364772562128,0.2916145909024851,STABLE
646,VOLTA,KETU SOUTH,SOME SENIOR HIGH SCHOOL,AGBOZUME,MIXED,DAY/BOARDING,someshs@ges.gov.gh,C,No,6.65,0.55,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
644,VOLTA,KETU SOUTH,"ST. PAUL'S SENIOR HIGH SCHOOL, DENU",HATSUKOPE/ DENU,MALE,DAY/BOARDING,stpaulsdenushs@ges.gov.gh,C,No,5.6457771,-0.0078533,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
645,VOLTA,KETU SOUTH,THREE TOWN SENIOR HIGH SCHOOL,DENU,MIXED,DAY/BOARDING,threetownshs@ges.gov.gh,C,No,7.05,0.2333,39839.0,0.1,0.25,0.3531826769364917,0.2912730707745967,STABLE
339,EASTERN,EAST AKIM MUNICIPAL,"ST. STEPHEN'S PRESBY SENIOR HIGH/TECH SCHOOL, ASIAKWA",ASIAKWA,MIXED,DAY/BOARDING,ststephenspresbyshst@ges.gov.gh,C,No,6.3833,-0.4833,23591.0,0.0,0.0,0.6483432640604563,0.2593373056241825,STABLE
44,ASHANTI,ASANTE AKIM SOUTH,BOMPATA PRESBY SENIOR HIGH SCHOOL,BOMPATA,MIXED,DAY/BOARDING,presbybompatashs@ges.gov.gh,C,No,6.3096027,-0.7248455,23591.0,0.0,0.0,0.6483432640604563,0.2593373056241825,STABLE
270,CENTRAL,GOMOA EAST,POTSIN T.I. AHM. SENIOR HIGH SCHOOL,POTSIN,MIXED,DAY/BOARDING,potsintiahmadiyyashs@ges.gov.gh,C,No,5.3,-0.8167,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
268,CENTRAL,GOMOA EAST,ST. GREGORY CATHOLIC SENIOR HIGH SCHOOL,BUDUBURAM,MIXED,DAY,stgregorycatholicshs@ges.gov.gh,C,No,5.35,-0.85,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
271,CENTRAL,GOMOA EAST,FETTEHMAN SENIOR HIGH SCHOOL,GOMOA FETTEH,MIXED,DAY,fettehmanshs@ges.gov.gh,C,No,5.2167,-0.7333,53839.0,0.1,0.25,0.0988591774451388,0.1895436709780555,STABLE
112,ASHANTI,KUMASI METRO.,METHODIST TECHNINCAL INSTITUTE,KWADASO,MIXED,DAY/BOARDING,methodisttechinst@ges.gov.gh,C,No,7.3313759,-2.3408456,33725.0,0.0,0.0,0.4642493823572154,0.1856997529428862,STABLE
694,WESTERN,SEKONDI TAKORADI METRO,TAKORADI SENIOR HIGH SCHOOL,TANOKROM,MIXED,DAY/BOARDING,takoradishs@ges.gov.gh,C,No,4.8972,-1.7606,34529.0,0.0,0.0,0.4496439471007121,0.1798575788402848,STABLE
468,NORTHERN,SAGNERIGU,KALPOHIN SENIOR HIGH SCHOOL,TAMALE,MIXED,DAY/BOARDING,kalpohinshs@ges.gov.gh,C,No,9.4007,-0.8393,58305.0,0.1,0.25,0.0177299811073972,0.1570919924429588,STABLE
464,NORTHERN,SAGNERIGU,"ISLAMIC SCIENCE SENIOR HIGH SCHOOL, TAMALE",TAMALE,MIXED,DAY/BOARDING,islamicscienceshs@ges.gov.gh,C,No,9.4007,-0.8393,58305.0,0.1,0.25,0.0177299811073972,0.1570919924429588,STABLE
465,NORTHERN,SAGNERIGU,NORTHERN SCHOOL OF BUSINESS,TAMALE,MIXED,DAY/BOARDING,northernschoolofbusiness@ges.gov.gh,C,No,9.4007,-0.8393,58305.0,0.1,0.25,0.0177299811073972,0.1570919924429588,STABLE
113,ASHANTI,KWABRE EAST,"ADVENTIST GIRLS SENIOR HIGH SCHOOL, NTONSO",NTONSO,FEMALE,DAY/BOARDING,adventistgirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,59281.0,0.0,0.0,0.0,0.0,STABLE
116,ASHANTI,KWABRE EAST,KOFI ADJEI SENIOR HIGH/TECH SCHOOL,BAMPENASE,MIXED,DAY/BOARDING,kofiadjeishst@ges.gov.gh,C,No,6.9331173,-0.2549323,59281.0,0.0,0.0,0.0,0.0,STABLE
117,ASHANTI,KWABRE EAST,SIMMS SENIOR HIGH/COM. SCHOOL,FAWOADE,MIXED,DAY/BOARDING,simmscomshs@ges.gov.gh,C,No,6.6885,-1.6244,59281.0,0.0,0.0,0.0,0.0,STABLE
115,ASHANTI,KWABRE EAST,GYAAMA PENSAN SENIOR HIGH/TECH SCHOOL,ABOASO- ASHANTI,MIXED,DAY/BOARDING,gyaamapensanshst@ges.gov.gh,C,No,7.142572,-1.6406402,59281.0,0.0,0.0,0.0,0.0,STABLE
118,ASHANTI,KWABRE EAST,ANTOA SENIOR HIGH SCHOOL,ANTOA,MIXED,DAY/BOARDING,antoashs@ges.gov.gh,C,No,5.9668857,-0.9929572,59281.0,0.0,0.0,0.0,0.0,STABLE
114,ASHANTI,KWABRE EAST,ADANWOMASE SENIOR HIGH SCHOOL,ADANWOMASE,MIXED,DAY/BOARDING,adanwomaseshs@ges.gov.gh,C,No,6.8901817,-1.2489599,59281.0,0.0,0.0,0.0,0.0,STABLE
